Province,Ward,MunicipalityCode,RegisteredVoters_prior,Turnout_prior,IsMetro,LogRegisteredVoters_prior,MunicipalityAvgTurnout_prior,SnapshotYear,TurnoutDelta_prior,RegistrationGrowth_prior
Limpopo,Ward 93403022,LIM343,6203,0.1554086732226342,False,8.732788324973118,0.4165853161137685,2021,-0.28242837677007815,-0.0959043871155808
Limpopo,Ward 93403023,LIM343,6148,0.346779440468445,False,8.723882104658486,0.4116783733638759,2021,-0.0623515696771218,0.35597706219673575
Limpopo,Ward 93403024,LIM343,6483,0.3799167052290606,False,8.776938645174996,0.41082869990847554,2021,-0.04318722735520897,0.1381671348314606
Limpopo,Ward 93403025,LIM343,4946,0.3681763040841084,False,8.506334448081361,0.41112973583526913,2021,-0.04691115947274288,-0.09876093294460642
Limpopo,Ward 93403026,LIM343,5884,0.4022773623385452,False,8.679992081721329,0.41025534972618105,2021,-0.03139699174503369,0.020287844633258167
Limpopo,Ward 93403027,LIM343,5570,0.4244165170556553,False,8.62515033292133,0.409687679092409,2021,-0.0316265686405271,-0.11769364802787896
Limpopo,Ward 93403028,LIM343,4781,0.4059820121313532,False,8.472405008626103,0.4101603587058526,2021,0.01919146476718442,-0.0343364976772369
Limpopo,Ward 93403029,LIM343,5303,0.3686592494814256,False,8.57602797713713,0.41111735261995336,2021,-0.10252852002073043,0.039396315170521445
Limpopo,Ward 93403030,LIM343,5494,0.3889697852202403,False,8.611411866655219,0.4105965696522914,2021,-0.04590453364071939,-0.0342766742837054
Limpopo,Ward 93403031,LIM343,6061,0.422537535060221,False,8.709630081951286,0.40973585811793295,2021,-0.03681426649690367,0.09741082744885032
Limpopo,Ward 93403032,LIM343,4952,0.4143780290791599,False,8.507546814364431,0.4099450762200115,2021,-0.02209298022649503,-0.11381531853972804
Limpopo,Ward 93403033,LIM343,5887,0.3979955834890437,False,8.68050180902826,0.41036513892745025,2021,-0.036364488986660504,-0.0303080217427113
Limpopo,Ward 93403034,LIM343,5275,0.4866350710900474,False,8.570733958344267,0.4080923315530656,2021,-0.008099597503799405,0.08920090852777207
Limpopo,Ward 93403035,LIM343,6158,0.4152322182526794,False,8.725507328484445,0.4099231739335109,2021,-0.03573187749200141,0.023603723404255428
Limpopo,Ward 93403036,LIM343,5688,0.415436005625879,False,8.646113971483077,0.4099179486162494,2021,-0.10354456824687097,0.013723044020673703
Limpopo,Ward 93403037,LIM343,6260,0.3650159744408945,False,8.741935464094144,0.41121076992868494,2021,-0.07135353460303306,0.010981912144702788
Limpopo,Ward 93403038,LIM343,5492,0.3843772760378732,False,8.61104776688786,0.41071432629799315,2021,-0.1135779333097412,0.06952288218111002
Limpopo,Ward 93403039,LIM343,5035,0.4256206554121152,False,8.524168805152662,0.4096568037499356,2021,-0.05608546863405972,-0.014869888475836479
Limpopo,Ward 93403040,LIM343,6069,0.3514582303509639,False,8.710949125835855,0.4115584043925293,2021,-0.06389255917532027,0.21307215670597635
Limpopo,Ward 93404001,LIM344,4522,0.4471472799646174,False,8.416709652837914,0.4280250522048194,2021,-0.0617297728538469,0.003550821127385806
Limpopo,Ward 93404002,LIM344,5226,0.4045158821278224,False,8.561401446080557,0.42917725214635444,2021,-0.0622498066950517,-0.029706646862235453
Limpopo,Ward 93404003,LIM344,4569,0.4615889691398555,False,8.427049641563272,0.42763473628116433,2021,0.0730775423331847,-0.0592958616429895
Limpopo,Ward 93404004,LIM344,4726,0.5226407109606432,False,8.460834457746854,0.4259846892049268,2021,0.3653980887484334,0.06465420139671108
Limpopo,Ward 93404005,LIM344,4433,0.3997293029551094,False,8.396831834745054,0.42930661915102236,2021,0.07492863153253287,-0.06986991187578684
Limpopo,Ward 93404006,LIM344,4199,0.4286734936889735,False,8.342601680684194,0.42852434372578274,2021,-0.04763461320525508,-0.057040197619582345
Limpopo,Ward 93404007,LIM344,4948,0.5470897332255457,False,8.506738733512378,0.4253239048193889,2021,-0.08190481081186662,-0.03585346843335935
Limpopo,Ward 93404008,LIM344,4487,0.4809449520837976,False,8.408939605975984,0.42711160160700373,2021,-0.05708527707271138,0.09385665529010234
Limpopo,Ward 93404009,LIM344,4433,0.448229190164674,False,8.396831834745054,0.42799581138860165,2021,-0.10062850320168992,0.22020368841178084
Limpopo,Ward 93404010,LIM344,4358,0.3848095456631482,False,8.379768515504566,0.42970985583458887,2021,-0.05128580053435461,-0.010669693530079405
Limpopo,Ward 93404011,LIM344,4742,0.4403205398566006,False,8.464214266625351,0.4282095586942253,2021,-0.02558399283493573,-0.04893702366626551
Limpopo,Ward 93404012,LIM344,5090,0.4827111984282907,False,8.53503310954457,0.4270638652193147,2021,-0.06966243216944135,-0.021718239477224732
Limpopo,Ward 93404013,LIM344,4061,0.3893129770992366,False,8.309184527686298,0.4295881414714513,2021,-0.06139124825287606,-0.06234126067882706
Limpopo,Ward 93404014,LIM344,5236,0.4322001527883881,False,8.56331312702979,0.4284290286149878,2021,0.04535295743055451,0.012765957446808418
Limpopo,Ward 93404015,LIM344,5471,0.4160116980442332,False,8.607216694063826,0.4288665544188839,2021,-0.05895523942034259,0.03362932174570177
Limpopo,Ward 93404016,LIM344,4790,0.4327766179540709,False,8.474285690404962,0.42841344847537477,2021,-0.01979790779118651,0.08175248419150849
Limpopo,Ward 93404017,LIM344,4947,0.4065089953507176,False,8.506536611227709,0.42912338422141133,2021,-0.03608020867489997,0.1315187557182067
Limpopo,Ward 93404018,LIM344,4608,0.3947482638888889,False,8.435549202375727,0.42944124182848775,2021,-0.038161868050369196,0.1471247199402539
Limpopo,Ward 93404019,LIM344,4427,0.4700700248475265,False,8.395477432732141,0.4274055185593354,2021,0.011202398096688104,-0.12665219964490038
Limpopo,Ward 93404020,LIM344,4506,0.4525077674212162,False,8.41316512099219,0.4278801741654519,2021,-0.044520124668404326,0.030178326474622708
Limpopo,Ward 93404021,LIM344,4095,0.3916971916971917,False,8.31752199628717,0.4295237032390742,2021,-0.04512820512820509,-0.1333333333333333
Limpopo,Ward 93404022,LIM344,5152,0.4361413043478261,False,8.54714026778419,0.42832251100527324,2021,-0.03502900963885319,-0.019600380589914312
Limpopo,Ward 93404023,LIM344,4393,0.4661962212610972,False,8.38776764397578,0.42751021595356326,2021,-0.05182917816536731,-0.10016386726751336
Limpopo,Ward 93404024,LIM344,4883,0.4390743395453614,False,8.49351506406166,0.4282432397837182,2021,-0.041679141208119275,-0.00020475020475019257
Limpopo,Ward 93404025,LIM344,4938,0.4100850546780072,False,8.504715669905124,0.42902673396932245,2021,-0.09993721703691488,-0.00020247013565499739
Limpopo,Ward 93404026,LIM344,4782,0.4335006273525721,False,8.47261414801827,0.42839388065379364,2021,-0.11380769238641653,-0.02487765089722671
Limpopo,Ward 93404027,LIM344,4817,0.3684866099231887,False,8.479906606630221,0.4301510162599932,2021,-0.05821297230240946,-0.08526395746297
Limpopo,Ward 93404028,LIM344,4620,0.4755411255411255,False,8.438149984075784,0.42725765097302193,2021,-0.065512252717431,-0.1807057989005143
Limpopo,Ward 93404029,LIM344,4985,0.3921765295887663,False,8.514188682395938,0.4295107481609235,2021,-0.08745942035435089,0.1342434584755403
Limpopo,Ward 93404030,LIM344,5033,0.3965825551361017,False,8.52377150677636,0.4293916663893739,2021,-0.05387302572950192,-0.0446089597570235
Limpopo,Ward 93404031,LIM344,4632,0.532167530224525,False,8.440744019252831,0.4257272076032003,2021,0.02481915514690136,-0.04119229973090455
Limpopo,Ward 93404032,LIM344,4692,0.3290707587382779,False,8.453614209773367,0.4312163095352611,2021,-0.07173276144538387,-0.1023531662521523
Limpopo,Ward 93404033,LIM344,5537,0.4079826620913852,False,8.619208116822968,0.42908355539058246,2021,-0.010606512708969729,0.2282608695652173
Limpopo,Ward 93404034,LIM344,5354,0.3675756443780351,False,8.585599224080298,0.43017563695040273,2021,-0.0363615125403825,0.013439333711906087
Limpopo,Ward 93404035,LIM344,4279,0.3830334190231362,False,8.361474616416817,0.42975785925729193,2021,-0.05568688208248601,0.006586685485768129
Limpopo,Ward 93404036,LIM344,5082,0.3744588744588744,False,8.53346016388011,0.4299896037049747,2021,0.011726905834424484,-0.027740577769274966
Limpopo,Ward 93404037,LIM344,4004,0.4517982017982018,False,8.295049140435111,0.4278993516147226,2021,0.0056857214038482096,-0.10284561953842708
Limpopo,Ward 93404038,LIM344,5231,0.385968266105907,False,8.562357743370612,0.4296785390658657,2021,-0.0870834454745737,-0.04752367079388198
Limpopo,Ward 93501001,LIM351,3454,0.4528083381586566,False,8.147288258706624,0.4512664666064836,2021,-0.05445017663754659,-0.0357342266890005
Limpopo,Ward 93501002,LIM351,3386,0.4279385705847607,False,8.12740456269308,0.4525099549851784,2021,-0.06234585633723311,-0.046465784286116585
Limpopo,Ward 93501003,LIM351,3650,0.4054794520547945,False,8.202482446576537,0.4536329109116767,2021,-0.04531842028563099,-0.0292553191489362
Limpopo,Ward 93501004,LIM351,3339,0.4618149146451033,False,8.113426639943654,0.45081613778216123,2021,-0.01706248565031765,-0.013589364844904028
Limpopo,Ward 93501005,LIM351,4174,0.4520843315764254,False,8.336630087637147,0.4513026669355951,2021,-0.12375581374600869,-0.052225249772933746
Limpopo,Ward 93501006,LIM351,3358,0.4136390708755211,False,8.119100837637486,0.4532249299706404,2021,-0.12342467299526061,-0.031439284684165014
Limpopo,Ward 93501007,LIM351,3837,0.4636434714620797,False,8.252446090246952,0.4507247099413124,2021,-0.024627818696002945,-0.021672616012238688
Limpopo,Ward 93501008,LIM351,4304,0.3775557620817844,False,8.36730010184162,0.4550290954103272,2021,-0.07720489020648491,0.13203577064702787
Limpopo,Ward 93501009,LIM351,4070,0.4309582309582309,False,8.311398278436641,0.4523589719665049,2021,-0.03154759111908623,-0.0521658127619935
Limpopo,Ward 93501010,LIM351,3880,0.4469072164948454,False,8.263590432617319,0.4515615226896742,2021,-0.05087981813155401,0.010153605831814572
Limpopo,Ward 93501011,LIM351,4021,0.5118129818453121,False,8.299285906897275,0.44831623442215085,2021,0.03755317923128171,0.07255268071485732
Limpopo,Ward 93501012,LIM351,3843,0.4665625813166796,False,8.254008590564844,0.4505787544485824,2021,-0.05031987615983724,-0.02437166793602441
Limpopo,Ward 93501013,LIM351,3212,0.4937733499377335,False,8.074649075066652,0.44921821601752976,2021,-0.07320945978366544,-0.048014226437463
Limpopo,Ward 93501014,LIM351,3840,0.4294270833333333,False,8.253227645581772,0.4524355293477497,2021,-0.0681621162809386,-0.07425265188042429
Limpopo,Ward 93501015,LIM351,3527,0.517436915225404,False,8.168202930236053,0.4480350377531462,2021,-9.967687622536303e-05,-0.025959679646506473
Limpopo,Ward 93501016,LIM351,4470,0.5304250559284116,False,8.405143687607614,0.44738563071799586,2021,-0.03446735630261899,0.01245753114382775
Limpopo,Ward 93501017,LIM351,3584,0.4994419642857143,False,8.18423477409482,0.44893478530013076,2021,-0.048893159237379136,-0.03759398496240607
Limpopo,Ward 93501018,LIM351,4347,0.4159190246146768,False,8.377241230988792,0.45311093228368254,2021,-0.08098960831410723,-0.004579803068468058
Limpopo,Ward 93501019,LIM351,4449,0.3627781523937963,False,8.400434630806041,0.4557679758947266,2021,-0.12599094014888118,-0.0006738544474393926
Limpopo,Ward 93501020,LIM351,3850,0.4854545454545454,False,8.25582842728183,0.4496341562416891,2021,-0.05223252937538653,0.04761904761904767
Limpopo,Ward 93501021,LIM351,3123,0.4322766570605187,False,8.046549357283078,0.4522930506613905,2021,-0.0930416728180718,-0.0752146875925378
Limpopo,Ward 93503001,LIM353,4348,0.4551517939282428,False,8.3774712482411,0.4661302927943653,2021,-0.07813985971352022,0.3591747421069085
Limpopo,Ward 93503002,LIM353,3700,0.5227027027027027,False,8.216088098632316,0.46093406904248374,2021,-0.04961851923666316,-0.14371673223790793
Limpopo,Ward 93503003,LIM353,3744,0.4767628205128205,False,8.227909837597483,0.4644679061340132,2021,-0.023390506687424817,0.14811407543698252
Limpopo,Ward 93503004,LIM353,3299,0.4295240982115793,False,8.101374671228582,0.4681016540033394,2021,-0.08664321119215851,-0.02135864728567194
Limpopo,Ward 93503005,LIM353,3587,0.484248675773627,False,8.185071477532283,0.4638920711139511,2021,-0.04944176685394558,0.01127713560755561
Limpopo,Ward 93503006,LIM353,3563,0.4005051922537188,False,8.178358165605836,0.4703338775385595,2021,-0.11353599522956553,-0.04707140946777211
Limpopo,Ward 93503007,LIM353,4459,0.5117739403453689,False,8.402679804627477,0.46177474306997096,2021,-0.05941573953996315,0.0652173913043479
Limpopo,Ward 93503008,LIM353,3729,0.4899436846339501,False,8.22389538017882,0.46345399350931094,2021,-0.026210976382999074,-0.012447033898305038
Limpopo,Ward 93503009,LIM353,4033,0.4969005702950657,False,8.302265794873367,0.4629188484584559,2021,-0.07197289473429896,0.07661505605979713
Limpopo,Ward 93503010,LIM353,3673,0.430166076776477,False,8.208764045819667,0.46805227103680885,2021,-0.06905185857284518,-0.042492179353493253
Limpopo,Ward 93503011,LIM353,3161,0.4201202151217969,False,8.058643712215618,0.4688250296256304,2021,-0.07056646822543688,-0.12121212121212122
Limpopo,Ward 93503012,LIM353,3668,0.5310796074154853,False,8.207401833376355,0.4602896917568851,2021,0.023621121628826125,0.03236701379116247
Limpopo,Ward 93503013,LIM353,3456,0.4476273148148148,False,8.147867129923947,0.4667090988800136,2021,-0.044726508273640886,0.03628185907046477
Limpopo,Ward 93503014,LIM353,3588,0.4183389074693422,False,8.185350223178686,0.4689620532912038,2021,-0.05207687078225687,-0.04371002132196167
Limpopo,Ward 93504001,LIM354,6724,0.4738251041046996,False,8.813438494528507,0.43952149425964104,2021,-0.015120360185800208,-0.09902184108267453
Limpopo,Ward 93504002,LIM354,7433,0.4563433337817839,False,8.913684824725294,0.4399939745386387,2021,-0.035343127025817045,0.17703879651623122
Limpopo,Ward 93504003,LIM354,6421,0.4164460364429216,False,8.76732914779405,0.4410722798721215,2021,-0.082003095070726,-0.004187344913151314
Limpopo,Ward 93504004,LIM354,6388,0.4773011897307451,False,8.762176509334903,0.4394275459994776,2021,-0.02894500161599467,-0.026812918951858666
Limpopo,Ward 93504005,LIM354,7022,0.4099971518086015,False,8.856803356728378,0.4412465740514275,2021,-0.06600023210245137,-0.08149117069980383
Limpopo,Ward 93504006,LIM354,6626,0.451705402958044,False,8.798756582859841,0.4401193240203614,2021,-0.035591425194078374,0.04560517595076541
Limpopo,Ward 93504007,LIM354,6159,0.4474752394869297,False,8.725669705687043,0.44023365276282395,2021,-0.034023963064904406,-0.017703349282296665
Limpopo,Ward 93504008,LIM354,8961,0.3809842651489789,False,9.10063710688422,0.44203070612330914,2021,-0.17193870187090443,0.06691272770567935
Limpopo,Ward 93504009,LIM354,8302,0.4594073717176584,False,9.024251728612985,0.43991116270253394,2021,-0.07264304161748186,0.12508469982382442
Limpopo,Ward 93504010,LIM354,6666,0.4521452145214521,False,8.804775258867686,0.44010743722135043,2021,-0.1035370355735688,-0.15545419992398324
Limpopo,Ward 93504011,LIM354,7117,0.4506112125895742,False,8.87024156729927,0.44014889673302277,2021,-0.08514895871663569,0.015988579586009966
Limpopo,Ward 93504012,LIM354,6002,0.3950349883372209,False,8.699848026000312,0.4416509568479512,2021,-0.09551104453077691,0.06061141544442483
Limpopo,Ward 93504013,LIM354,8525,0.4939589442815249,False,9.050758302151717,0.43897733641702413,2021,-0.08328034606897267,0.2296264243473245
Limpopo,Ward 93504014,LIM354,8523,0.4710782588290508,False,9.050523670522297,0.43959573332114504,2021,-0.09972447277770086,0.09818322381136446
Limpopo,Ward 93504015,LIM354,7021,0.4201680672268907,False,8.85666093701725,0.44097168444552776,2021,-0.13841984859116763,-0.046707399864222676
Limpopo,Ward 93504016,LIM354,8242,0.4712448434845911,False,9.016998311898762,0.43959123103315745,2021,-0.11043201686199405,0.050203873598368975
Limpopo,Ward 93504017,LIM354,7472,0.4680139186295503,False,8.918917979908679,0.4396785533265369,2021,-0.0481558242320998,0.178734816217069
Limpopo,Ward 93504018,LIM354,7698,0.4538841257469472,False,8.948715833843691,0.4400604396206614,2021,-0.05083532889384984,0.009176717357105346
Limpopo,Ward 93504019,LIM354,6640,0.4036144578313253,False,8.80086724247048,0.44141907929405655,2021,-0.10880325611242092,-0.006582884500299202
Limpopo,Ward 93504020,LIM354,6705,0.43027591349739,False,8.81060879571578,0.44069849941118994,2021,-0.15704559913402377,0.052094774831319635
Limpopo,Ward 93504021,LIM354,7306,0.5368190528332877,False,8.896451207355227,0.4378189551048143,2021,-0.08370825413469729,0.1465787821720026
Limpopo,Ward 93504022,LIM354,7488,0.4714209401709401,False,8.921057018157429,0.4395864716632561,2021,-0.10985015094267064,0.052868391451068586
Limpopo,Ward 93504023,LIM354,8254,0.4382117761085534,False,9.018453210312527,0.44048401663791525,2021,-0.18837706954644012,0.07055771725032423
Limpopo,Ward 93504024,LIM354,6634,0.4493518239372927,False,8.799963219506997,0.44018293426416555,2021,-0.14134983036960974,-0.053907586993725
Limpopo,Ward 93504025,LIM354,8229,0.4038157734840199,False,9.015419779605713,0.4414136383304702,2021,-0.09241425846486179,0.05162939297124591
Limpopo,Ward 93504026,LIM354,7603,0.1683545968696567,False,8.936298185228436,0.4477774539146422,2021,-0.12880971751594472,-0.01553800336656741
Limpopo,Ward 93504027,LIM354,8418,0.423616060822048,False,9.038127549330516,0.44087849542944235,2021,-0.06649654560475782,0.1560010985992859
Limpopo,Ward 93504028,LIM354,6683,0.4276522519826425,False,8.80732226751107,0.44076940918185875,2021,-0.08507502074463019,0.012575757575757684
Limpopo,Ward 93504029,LIM354,6432,0.4586442786069651,False,8.769040810858803,0.43993178684066087,2021,-0.02003429884120611,0.08410584864318227
Limpopo,Ward 93504030,LIM354,6766,0.4568430387230269,False,8.819665349340653,0.43998046899968624,2021,-0.021411651441839485,-0.0383740761796475
Limpopo,Ward 93504031,LIM354,6656,0.4293870192307692,False,8.803273982501045,0.440722523580558,2021,-0.08120299589782382,0.0069591527987897805
Limpopo,Ward 93504032,LIM354,7010,0.4790299572039942,False,8.855092980028635,0.43938082255425465,2021,-0.08312831617730077,0.008633093525179936
Limpopo,Ward 93504033,LIM354,6443,0.4316312276889648,False,8.770749549138642,0.44066186929790413,2021,-0.08178441017111748,0.06057613168724285
