Province,Ward,MunicipalityCode,RegisteredVoters_2011,VotesCast_2011,Turnout_2011,RegisteredVoters_2016,VotesCast_2016,Turnout_2016,RegisteredVoters_2021,VotesCast_2021,Turnout_2021,TurnoutDelta_2011_2016,RegistrationGrowth_2011_2016
Eastern Cape,Ward 21202015,EC122,3660,2061,0.5631147540983606,3662,2073,0.5660841070453304,3397,1596,0.4698263173388284,0.002969352946969761,0.0005464480874317612
Eastern Cape,Ward 21202016,EC122,4169,2416,0.5795154713360519,4277,2391,0.5590367079728782,3867,1729,0.4471166278769071,-0.02047876336317367,0.025905492923962603
Eastern Cape,Ward 21202017,EC122,3783,2123,0.5611948189267777,3885,2006,0.5163449163449163,3493,1533,0.438877755511022,-0.04484990258186139,0.026962727993655733
Eastern Cape,Ward 21202018,EC122,3682,2085,0.5662683324280282,3813,2061,0.5405192761605035,3851,1860,0.4829914307971955,-0.02574905626752466,0.03557848995111357
Eastern Cape,Ward 21202019,EC122,3729,2234,0.5990882274068114,3689,1978,0.5361886690159935,3511,1669,0.4753631444033039,-0.06289955839081796,-0.010726736390453184
Eastern Cape,Ward 21202020,EC122,3510,1900,0.5413105413105413,4048,2207,0.545207509881423,3722,1689,0.453788285867813,0.0038969685708816204,0.15327635327635325
Eastern Cape,Ward 21202021,EC122,3720,2001,0.5379032258064517,3786,1991,0.5258848388800845,3999,1497,0.3743435858964741,-0.012018386926367142,0.01774193548387104
Eastern Cape,Ward 21202022,EC122,3880,2392,0.6164948453608248,4027,2202,0.5468090389868389,3780,1722,0.4555555555555555,-0.06968580637398591,0.03788659793814442
Eastern Cape,Ward 21202023,EC122,3885,2100,0.5405405405405406,4017,2217,0.5519044062733384,3663,1587,0.4332514332514332,0.011363865732797795,0.03397683397683404
Eastern Cape,Ward 21202024,EC122,4565,2738,0.5997809419496166,4758,2655,0.5580075662042875,4002,2086,0.5212393803098451,-0.04177337574532913,0.04227820372398683
Eastern Cape,Ward 21202025,EC122,4675,2794,0.5976470588235294,3965,2203,0.5556116015132408,3682,1547,0.4201520912547528,-0.04203545731028857,-0.15187165775401068
Eastern Cape,Ward 21202026,EC122,4366,2646,0.6060467246907925,4334,2103,0.4852330410706045,3565,1544,0.4330995792426367,-0.12081368362018796,-0.007329363261566635
Eastern Cape,Ward 21202027,EC122,4367,2664,0.6100297687199451,4525,2512,0.5551381215469613,4261,2120,0.4975357897207228,-0.05489164717298378,0.036180444240897724
Eastern Cape,Ward 21202028,EC122,4093,2408,0.5883215245541168,4324,2427,0.5612858464384829,3465,1620,0.4675324675324675,-0.0270356781156339,0.05643782066943559
Eastern Cape,Ward 21202029,EC122,4299,2582,0.6006047918120493,4377,2274,0.5195339273474983,3628,1742,0.480154355016538,-0.08107086446455103,0.018143754361479303
Eastern Cape,Ward 21202030,EC122,4179,2462,0.5891361569753529,4330,2200,0.5080831408775982,3562,1473,0.4135317237507018,-0.08105301609775473,0.03613304618329738
Eastern Cape,Ward 21202031,EC122,4375,2544,0.5814857142857143,4457,2358,0.5290554184428988,3492,1438,0.4117983963344788,-0.052430295842815444,0.018742857142857172
Eastern Cape,Ward 21203001,EC123,2956,1738,0.587956698240866,2528,1887,0.7464398734177216,3111,2027,0.6515589842494375,0.1584831751768555,-0.1447902571041949
Eastern Cape,Ward 21203002,EC123,2714,1643,0.605379513633014,2185,1327,0.6073226544622425,2493,939,0.3766546329723225,0.001943140829228529,-0.19491525423728817
Eastern Cape,Ward 21203003,EC123,3148,2012,0.639135959339263,2612,1635,0.6259571209800919,2159,1187,0.5497915701713756,-0.013178838359171108,-0.17026683608640403
Eastern Cape,Ward 21203004,EC123,3397,2140,0.6299676184869002,2677,1518,0.5670526709002615,2234,1179,0.52775290957923,-0.06291494758663874,-0.21195172210774216
Eastern Cape,Ward 21203005,EC123,2631,1496,0.5686050931204865,2283,1538,0.6736749890494963,2469,1590,0.6439854191980559,0.10506989592900984,-0.1322690992018244
Eastern Cape,Ward 21203006,EC123,3573,2487,0.6960537363560033,2692,1467,0.5449479940564635,2644,1465,0.5540847201210287,-0.15110574229953977,-0.2465715085362441
Eastern Cape,Ward 21203007,EC123,2883,1489,0.5164758931668401,2708,1529,0.5646233382570163,2825,1497,0.5299115044247787,0.04814744509017621,-0.060700659035726634
Eastern Cape,Ward 21204001,EC124,3168,1907,0.6019570707070707,3199,1525,0.4767114723351047,3120,1160,0.3717948717948718,-0.12524559837196603,0.009785353535353591
Eastern Cape,Ward 21204002,EC124,3276,1697,0.5180097680097681,3184,1638,0.5144472361809045,2825,1231,0.4357522123893805,-0.003562531828863569,-0.028083028083028094
Eastern Cape,Ward 21204003,EC124,3430,1882,0.5486880466472304,3596,1721,0.478587319243604,3274,1367,0.4175320708613317,-0.07010072740362638,0.04839650145772589
Eastern Cape,Ward 21204004,EC124,3201,1754,0.5479537644486098,3240,1851,0.5712962962962963,2893,1268,0.438299343242309,0.023342531847686532,0.012183692596063667
Eastern Cape,Ward 21204005,EC124,3459,2113,0.6108701936976004,3883,2269,0.5843420036054597,3799,1845,0.4856541195051329,-0.02652819009214069,0.12257877999421796
Eastern Cape,Ward 21204006,EC124,3415,2260,0.6617862371888726,3693,2038,0.5518548605469807,3525,1735,0.4921985815602837,-0.1099313766418919,0.08140556368960472
Eastern Cape,Ward 21204007,EC124,2807,1702,0.6063412896330602,3481,2122,0.6095949439816145,3171,1794,0.565752128666036,0.0032536543485542913,0.24011400071250444
Eastern Cape,Ward 21204008,EC124,3284,1963,0.5977466504263094,3589,1261,0.3513513513513513,3414,1789,0.5240187463386058,-0.24639529907495805,0.09287454323995137
Eastern Cape,Ward 21204009,EC124,2723,1573,0.5776716856408373,3806,2272,0.5969521807672097,3619,1974,0.5454545454545454,0.01928049512637242,0.39772309952258533
Eastern Cape,Ward 21204010,EC124,3086,1601,0.5187945560596241,3140,1605,0.5111464968152867,2857,1313,0.4595729786489324,-0.007648059244337424,0.017498379779649964
Eastern Cape,Ward 21204011,EC124,2944,1794,0.609375,3452,1740,0.5040556199304751,3222,1294,0.4016139044072005,-0.1053193800695249,0.17255434782608692
Eastern Cape,Ward 21204012,EC124,3681,2197,0.5968486824232545,3737,2188,0.5854963874765855,3551,1713,0.4823993241340467,-0.011352294946669006,0.01521325726704692
Eastern Cape,Ward 21204013,EC124,2931,1602,0.5465711361310133,4122,2730,0.6622998544395924,3913,2082,0.5320725785842065,0.11572871830857911,0.40634595701125886
Eastern Cape,Ward 21204014,EC124,3415,2019,0.5912152269399708,3495,1915,0.547925608011445,3277,1362,0.4156240463838877,-0.043289618928525786,0.02342606149341142
Eastern Cape,Ward 21204015,EC124,3417,2001,0.5856014047410009,3328,1907,0.5730168269230769,3050,1469,0.4816393442622951,-0.012584577817923992,-0.026046239391278925
Eastern Cape,Ward 21206001,EC126,3214,1563,0.4863098942128189,3376,1951,0.5779028436018957,3132,1701,0.5431034482758621,0.0915929493890768,0.050404480398257734
Eastern Cape,Ward 21206002,EC126,3492,1447,0.4143757159221077,3457,2028,0.5866358113971651,2720,1465,0.5386029411764706,0.17226009547505744,-0.010022909507445554
Eastern Cape,Ward 21206003,EC126,3532,1875,0.5308607021517554,3369,1959,0.5814781834372217,3005,1479,0.492179700499168,0.05061748128546628,-0.046149490373725954
Eastern Cape,Ward 21206004,EC126,3302,1632,0.4942459115687462,3024,1656,0.5476190476190477,2887,1245,0.431243505368895,0.05337313605030147,-0.08419139915202911
Eastern Cape,Ward 21206005,EC126,3501,1872,0.5347043701799485,3247,1850,0.5697566984909147,3066,1628,0.5309849967384214,0.03505232831096616,-0.07255069980005713
Eastern Cape,Ward 21206006,EC126,3177,1463,0.4604973245199874,3174,1685,0.5308758664146188,2933,1434,0.4889191953631094,0.07037854189463139,-0.0009442870632672129
Eastern Cape,Ward 21206007,EC126,3173,1463,0.46107784431137727,3159,1890,0.5982905982905983,2942,1379,0.4687287559483344,0.137212753979221,-0.004412228175228461
Eastern Cape,Ward 21206008,EC126,3025,1690,0.5586776859504132,3501,1735,0.4955726935161382,3386,1602,0.4731246308328411,-0.06310499243427503,0.1573553719008265
Eastern Cape,Ward 21206009,EC126,2988,1120,0.3748326639892905,3007,1712,0.5693382108413702,3064,1668,0.5443864229765013,0.19450554685207966,0.006358768406961257
Eastern Cape,Ward 21206010,EC126,3261,1099,0.3370131861392211,3356,2043,0.6087604290822408,2748,1440,0.5240174672489083,0.2717472429430197,0.02913216804661145
Eastern Cape,Ward 21206011,EC126,3375,1483,0.4394074074074074,2866,1805,0.6297976273551988,2733,1635,0.5982436882546652,0.19039021994779143,-0.15081481481481485
Eastern Cape,Ward 21206012,EC126,2878,1532,0.532314107018763,3409,2036,0.597242593135817,3230,2147,0.6647058823529411,0.06492848611705393,0.18450312717164707
Eastern Cape,Ward 21301001,EC131,3456,2120,0.6134259259259259,3495,2071,0.5925608011444922,3339,1721,0.515423779574723,-0.020865124781433764,0.011284722222222321
Eastern Cape,Ward 21301002,EC131,3061,1868,0.6102580855929435,2923,1654,0.5658569962367431,2601,1182,0.4544405997693195,-0.04440108935620035,-0.04508330610911471
Eastern Cape,Ward 21301003,EC131,2897,1807,0.6237487055574732,2909,1735,0.5964248882777586,2841,1411,0.4966561070045758,-0.027323817279714557,0.004142216085605721
Eastern Cape,Ward 21301004,EC131,3748,2090,0.5576307363927427,3660,1991,0.5439890710382513,3361,1574,0.4683130020827135,-0.013641665354491406,-0.023479188900747072
Eastern Cape,Ward 21301005,EC131,2929,1683,0.5745988391942642,3173,1994,0.6284273558146865,3221,1850,0.5743557901272897,0.053828516620422207,0.08330488221235921
Eastern Cape,Ward 21301006,EC131,3555,1937,0.5448663853727145,3360,1774,0.5279761904761905,3359,1462,0.4352485858886573,-0.01689019489652399,-0.05485232067510548
Eastern Cape,Ward 21301007,EC131,4482,2497,0.5571173583221776,3295,1670,0.5068285280728376,3000,1399,0.4663333333333333,-0.050288830249339944,-0.26483712628290945
Eastern Cape,Ward 21301008,EC131,3325,2248,0.6760902255639097,4705,2521,0.5358129649309246,4218,2002,0.4746325272641062,-0.14027726063298518,0.4150375939849624
Eastern Cape,Ward 21301009,EC131,2785,1774,0.636983842010772,3387,2155,0.6362562739887806,3751,2021,0.5387896560917089,-0.0007275680219913649,0.21615798922800722
Eastern Cape,Ward 21305001,EC135,3808,2341,0.6147584033613446,4232,2532,0.5982986767485823,4086,2121,0.5190895741556535,-0.016459726612762293,0.1113445378151261
Eastern Cape,Ward 21305002,EC135,3195,1971,0.6169014084507042,3466,2154,0.621465666474322,3245,1572,0.484437596302003,0.004564258023617818,0.08482003129890447
Eastern Cape,Ward 21305003,EC135,3212,1918,0.5971357409713575,4421,2798,0.6328884867676996,3526,1781,0.505104934770278,0.035752745796342134,0.37640099626401
Eastern Cape,Ward 21305004,EC135,3979,2645,0.6647398843930635,4170,2599,0.6232613908872902,3976,2288,0.5754527162977867,-0.04147849350577337,0.048002010555415975
Eastern Cape,Ward 21305005,EC135,3897,2421,0.6212471131639723,3694,2211,0.5985381700054142,3523,1722,0.4887879648027249,-0.022708943158558093,-0.05209135232229922
Eastern Cape,Ward 21305006,EC135,3692,2250,0.6094257854821236,3890,2276,0.5850899742930591,3941,1927,0.4889621923369703,-0.02433581118906447,0.05362946912242683
Eastern Cape,Ward 21305007,EC135,3586,2126,0.5928611266034579,3991,2274,0.5697820095214232,4032,2219,0.5503472222222222,-0.023079117082034695,0.11293920803123259
Eastern Cape,Ward 21305008,EC135,3791,2117,0.5584278554471116,3957,2295,0.5799848369977255,3864,1844,0.4772256728778468,0.02155698155061392,0.04378791875494592
Eastern Cape,Ward 21305009,EC135,3216,1876,0.5833333333333334,3312,1799,0.5431763285024155,3335,1647,0.4938530734632683,-0.040157004830917886,0.029850746268656803
Eastern Cape,Ward 21305010,EC135,3308,2016,0.6094316807738815,3318,1916,0.5774562989752863,3168,1720,0.5429292929292929,-0.03197538179859527,0.0030229746070133956
Eastern Cape,Ward 21305011,EC135,2995,1842,0.6150250417362271,3377,1980,0.5863192182410424,3221,1651,0.5125737348649487,-0.02870582349518469,0.12754590984974956
Eastern Cape,Ward 21305012,EC135,3312,1773,0.5353260869565217,3395,1850,0.5449189985272459,3527,1270,0.360079387581514,0.009592911570724172,0.025060386473430007
Eastern Cape,Ward 21305013,EC135,3610,2104,0.582825484764543,4126,2283,0.5533204071740184,4197,1900,0.4527043126042411,-0.029505077590524564,0.14293628808864267
Eastern Cape,Ward 21305014,EC135,3279,1473,0.4492223238792315,4203,2129,0.5065429455151083,4100,1464,0.3570731707317073,0.057320621635876756,0.281793229643184
Eastern Cape,Ward 21305015,EC135,3707,2262,0.6101969247369841,3213,1814,0.5645813881107998,3176,1595,0.5022040302267002,-0.04561553662618423,-0.1332613973563529
Eastern Cape,Ward 21305016,EC135,3915,2507,0.6403575989782886,3236,1833,0.5664400494437577,3071,1511,0.4920221426245522,-0.07391754953453089,-0.17343550446998723
Eastern Cape,Ward 21305017,EC135,3238,1821,0.5623841877702286,3470,1935,0.5576368876080692,3389,1567,0.4623782826792564,-0.004747300162159407,0.07164916615194561
Eastern Cape,Ward 21305018,EC135,3199,1961,0.6130040637699281,3404,1973,0.5796122209165687,3340,1525,0.4565868263473054,-0.03339184285335939,0.06408252578930917
Eastern Cape,Ward 21305019,EC135,3130,1897,0.6060702875399361,3600,1995,0.5541666666666667,3183,1688,0.5303173107131637,-0.051903620873269385,0.15015974440894575
Eastern Cape,Ward 21305020,EC135,3005,1762,0.5863560732113144,4069,2433,0.5979356107151634,3933,2050,0.5212306127637936,0.011579537503848991,0.3540765391014975
Eastern Cape,Ward 21305021,EC135,3075,1937,0.6299186991869918,3394,2062,0.6075427224513847,3265,1787,0.5473200612557427,-0.022375976735607095,0.103739837398374
Eastern Cape,Ward 21306001,EC136,3640,2292,0.6296703296703297,3713,2877,0.7748451387018583,3537,1943,0.5493355951371218,0.14517480903152868,0.020054945054944984
Eastern Cape,Ward 21306002,EC136,3199,2040,0.6376992810253204,3437,2084,0.6063427407622927,3266,1907,0.5838946723821188,-0.0313565402630277,0.07439824945295404
Eastern Cape,Ward 21306003,EC136,3574,2202,0.6161163961947398,4004,2341,0.5846653346653347,3766,1808,0.4800849707912905,-0.03145106152940513,0.1203133743704532
Eastern Cape,Ward 21306004,EC136,3155,1774,0.5622820919175912,3548,1934,0.5450958286358512,3494,1577,0.4513451631368059,-0.01718626328174,0.12456418383518231
Eastern Cape,Ward 21306005,EC136,3912,2464,0.6298568507157464,4081,2368,0.5802499387405048,3957,2167,0.5476370988122314,-0.049606911975241585,0.043200408997954964
Eastern Cape,Ward 21306006,EC136,3750,2382,0.6352,3754,2337,0.6225359616409164,3738,1996,0.5339753879079722,-0.012664038359083585,0.0010666666666667712
Eastern Cape,Ward 21306007,EC136,3880,2331,0.6007731958762886,3854,2099,0.5446289569278672,3563,1668,0.4681448217793993,-0.056144238948421465,-0.006701030927835028
Eastern Cape,Ward 21306008,EC136,3873,2409,0.6219984508133231,3875,2294,0.592,3674,1880,0.5117038649972782,-0.029998450813323085,0.0005163955589981839
Eastern Cape,Ward 21306009,EC136,3552,2156,0.6069819819819819,3885,2280,0.5868725868725869,3512,1943,0.553246013667426,-0.020109395109395023,0.09375
Eastern Cape,Ward 21306010,EC136,3166,2029,0.6408717624763108,3320,2048,0.6168674698795181,3369,1911,0.5672306322350846,-0.02400429259679271,0.04864181933038525
Eastern Cape,Ward 21306011,EC136,3579,2282,0.6376082704666108,3622,2066,0.5704030922142462,3715,2053,0.5526244952893674,-0.0672051782523646,0.012014529198099977
Eastern Cape,Ward 21306012,EC136,3309,2197,0.6639468117255969,3525,2137,0.6062411347517731,3362,1601,0.4762046400951814,-0.05770567697382378,0.0652765185856754
Eastern Cape,Ward 21306013,EC136,3007,1933,0.642833388759561,3114,1916,0.6152858060372511,3035,1703,0.5611202635914333,-0.027547582722309838,0.035583638177585586
Eastern Cape,Ward 21306014,EC136,3572,2377,0.6654535274356103,3355,2113,0.629806259314456,3395,1998,0.5885125184094256,-0.03564726812115426,-0.06075027995520721
Eastern Cape,Ward 21306015,EC136,2927,1782,0.6088144858216604,3937,2171,0.5514351028702057,3656,1813,0.4958971553610503,-0.05737938295145473,0.3450632046463957
Eastern Cape,Ward 21306016,EC136,2993,1739,0.5810223855663215,3255,1775,0.5453149001536098,3137,1513,0.4823079375199235,-0.035707485412711626,0.08753758770464426
Eastern Cape,Ward 21306017,EC136,3017,1959,0.649320517069937,3192,1835,0.574874686716792,3054,1738,0.5690897184020957,-0.074445830353145,0.058004640371229765
Eastern Cape,Ward 21307001,EC137,3341,1819,0.5444477701287039,3406,1748,0.5132119788608338,3269,1529,0.4677271336800245,-0.031235791267870128,0.01945525291828787
Eastern Cape,Ward 21307002,EC137,3263,1878,0.5755439779344161,3445,1943,0.5640058055152395,3134,1507,0.48085513720485,-0.011538172419176651,0.055776892430278835
Eastern Cape,Ward 21307003,EC137,3100,1669,0.5383870967741935,3238,1739,0.5370599135268684,2977,1490,0.5005038629492778,-0.0013271832473250589,0.04451612903225799
Eastern Cape,Ward 21307004,EC137,3433,1910,0.5563646956015147,3668,2075,0.5657033805888768,3522,1646,0.4673480976717774,0.009338684987362122,0.06845324788814455
Eastern Cape,Ward 21307005,EC137,3065,1805,0.5889070146818923,3231,1721,0.5326524295883628,3038,1631,0.5368663594470046,-0.05625458509352954,0.054159869494290414
Eastern Cape,Ward 21307006,EC137,3238,1883,0.5815318097591106,3459,1687,0.4877132119109569,3460,1953,0.5644508670520231,-0.09381859784815366,0.06825200741198278
Eastern Cape,Ward 21307007,EC137,3556,2178,0.6124859392575928,3955,2169,0.5484197218710493,3564,1527,0.4284511784511784,-0.0640662173865435,0.11220472440944884
Eastern Cape,Ward 21307008,EC137,3627,2094,0.5773366418527709,3416,1931,0.5652810304449649,3199,1597,0.4992185057830572,-0.012055611407805977,-0.058174800110283975
Eastern Cape,Ward 21307009,EC137,3391,1779,0.5246240047183721,4134,2036,0.4925012094823415,3904,1748,0.4477459016393442,-0.03212279523603062,0.21910940725449723
Eastern Cape,Ward 21307010,EC137,3965,1866,0.47061790668348047,4180,1842,0.4406698564593301,4053,1463,0.3609671848013817,-0.02994805022415037,0.05422446406052961
Eastern Cape,Ward 21307011,EC137,3019,1146,0.3795958926796953,3116,1336,0.4287548138639281,3571,1377,0.3856062727527303,0.04915892118423282,0.032129844319310985
Eastern Cape,Ward 21307012,EC137,3512,1888,0.5375854214123007,3499,1873,0.535295798799657,3072,1513,0.4925130208333333,-0.002289622612643649,-0.0037015945330296507
Eastern Cape,Ward 21307013,EC137,3800,2061,0.5423684210526316,3875,2011,0.5189677419354839,3647,1558,0.4272004387167535,-0.023400679117147716,0.019736842105263053
Eastern Cape,Ward 21307014,EC137,3618,2050,0.5666113875069099,3797,2086,0.5493810903344746,3076,1454,0.4726918075422627,-0.017230297172435294,0.04947484798231061
Eastern Cape,Ward 21307015,EC137,3810,2135,0.5603674540682415,4168,2095,0.5026391554702495,3956,1885,0.4764914054600607,-0.057728298597992,0.0939632545931759
Eastern Cape,Ward 21307016,EC137,3421,1953,0.5708857059339374,3775,1735,0.4596026490066225,3542,1654,0.4669678147939017,-0.11128305692731488,0.10347851505407779
Eastern Cape,Ward 21307017,EC137,3421,1841,0.538146740719088,3765,1919,0.5096945551128818,3740,1768,0.4727272727272727,-0.028452185606206215,0.10055539315989481
Eastern Cape,Ward 21307018,EC137,3781,2094,0.5538217402803491,3919,2068,0.5276856340903292,3761,1797,0.4777984578569529,-0.026136106190019937,0.036498280878074496
Eastern Cape,Ward 21307019,EC137,3954,2064,0.5220030349013657,4230,2236,0.5286052009456265,4070,1962,0.482063882063882,0.006602166044260782,0.06980273141122906
Eastern Cape,Ward 21307020,EC137,3170,1791,0.5649842271293375,3218,1791,0.5565568676196395,3814,1824,0.4782380702674357,-0.008427359509697974,0.015141955835962229
Eastern Cape,Ward 21308001,EC138,3675,1867,0.5080272108843538,3860,2050,0.5310880829015544,3682,1747,0.4744703965236285,0.02306087201720064,0.05034013605442178
