Province,Ward,MunicipalityCode,Municipality_2016,Municipality_2021,RegisteredVoters_2016,VotesCast_2016,Turnout_2016,RegisteredVoters_2021,VotesCast_2021,Turnout_2021
Northern Cape,Ward 30705001,NC075,NC075 - RENOSTERBERG,NC075 - RENOSTERBERG,1520,1094,0.7197368421052631,1627,1179,0.7246465888137676
Northern Cape,Ward 30705002,NC075,NC075 - RENOSTERBERG,NC075 - RENOSTERBERG,2079,1430,0.6878306878306878,743,617,0.8304172274562585
Northern Cape,Ward 30705003,NC075,NC075 - RENOSTERBERG,NC075 - RENOSTERBERG,1362,1104,0.8105726872246696,1215,874,0.7193415637860082
Northern Cape,Ward 30705004,NC075,NC075 - RENOSTERBERG,NC075 - RENOSTERBERG,1430,867,0.6062937062937063,1436,945,0.6580779944289693
Northern Cape,Ward 30706001,NC076,NC076 - THEMBELIHLE,NC076 - THEMBELIHLE,2123,1372,0.6462552991050401,1800,1209,0.6716666666666666
Northern Cape,Ward 30706002,NC076,NC076 - THEMBELIHLE,NC076 - THEMBELIHLE,2516,1606,0.6383147853736089,1841,1170,0.6355241716458446
Northern Cape,Ward 30706003,NC076,NC076 - THEMBELIHLE,NC076 - THEMBELIHLE,2036,1322,0.6493123772102161,1678,1008,0.600715137067938
Northern Cape,Ward 30706004,NC076,NC076 - THEMBELIHLE,NC076 - THEMBELIHLE,2199,1472,0.6693951796271033,1872,1072,0.5726495726495726
Northern Cape,Ward 30707001,NC077,NC077 - SIYATHEMBA,NC077 - SIYATHEMBA,2774,1867,0.6730353280461427,3346,1819,0.5436341900777047
Northern Cape,Ward 30707002,NC077,NC077 - SIYATHEMBA,NC077 - SIYATHEMBA,2793,1597,0.5717866093805943,1885,1229,0.6519893899204244
Northern Cape,Ward 30707003,NC077,NC077 - SIYATHEMBA,NC077 - SIYATHEMBA,1650,1229,0.7448484848484849,1805,1150,0.6371191135734072
Northern Cape,Ward 30707004,NC077,NC077 - SIYATHEMBA,NC077 - SIYATHEMBA,2167,1363,0.6289801568989386,1798,1090,0.6062291434927698
Northern Cape,Ward 30707005,NC077,NC077 - SIYATHEMBA,NC077 - SIYATHEMBA,2723,1833,0.6731546088872568,2484,1503,0.605072463768116
Northern Cape,Ward 30708001,NC078,NC078 - SIYANCUMA,NC078 - SIYANCUMA,2597,1589,0.6118598382749326,2507,1284,0.5121659353809334
Northern Cape,Ward 30708002,NC078,NC078 - SIYANCUMA,NC078 - SIYANCUMA,3265,1989,0.6091883614088821,2827,1283,0.4538379908029713
Northern Cape,Ward 30708003,NC078,NC078 - SIYANCUMA,NC078 - SIYANCUMA,3267,2202,0.6740128558310376,2968,1712,0.5768194070080862
Northern Cape,Ward 30708004,NC078,NC078 - SIYANCUMA,NC078 - SIYANCUMA,2358,1722,0.7302798982188295,3046,1915,0.628693368351937
Northern Cape,Ward 30708005,NC078,NC078 - SIYANCUMA,NC078 - SIYANCUMA,2783,1686,0.6058210564139418,3032,1453,0.47922163588390504
Northern Cape,Ward 30708006,NC078,NC078 - SIYANCUMA,NC078 - SIYANCUMA,2773,1523,0.5492246664262531,2396,1132,0.4724540901502504
Northern Cape,Ward 30708007,NC078,NC078 - SIYANCUMA,NC078 - SIYANCUMA,2676,1814,0.6778774289985052,2660,1614,0.6067669172932331
Northern Cape,Ward 30802001,NC082,NC082 - KAI !GARIB,NC082 - KAI !GARIB,2966,1668,0.5623735670937289,2905,1790,0.6161790017211703
Northern Cape,Ward 30802002,NC082,NC082 - KAI !GARIB,NC082 - KAI !GARIB,2670,1915,0.7172284644194756,2625,1852,0.7055238095238096
Northern Cape,Ward 30802003,NC082,NC082 - KAI !GARIB,NC082 - KAI !GARIB,2409,1971,0.8181818181818182,3649,2174,0.5957796656618252
Northern Cape,Ward 30802004,NC082,NC082 - KAI !GARIB,NC082 - KAI !GARIB,2589,1439,0.555813055233681,2319,1265,0.5454937473048728
Northern Cape,Ward 30802005,NC082,NC082 - KAI !GARIB,NC082 - KAI !GARIB,2773,1915,0.6905878110349801,3320,2205,0.6641566265060241
Northern Cape,Ward 30802006,NC082,NC082 - KAI !GARIB,NC082 - KAI !GARIB,3703,2571,0.6943019173642992,3567,2167,0.6075133165124754
Northern Cape,Ward 30802007,NC082,NC082 - KAI !GARIB,NC082 - KAI !GARIB,4399,2582,0.5869515799045237,3111,2083,0.6695596271295403
Northern Cape,Ward 30802008,NC082,NC082 - KAI !GARIB,NC082 - KAI !GARIB,3434,1981,0.5768782760629004,3628,2152,0.5931642778390298
Northern Cape,Ward 30802009,NC082,NC082 - KAI !GARIB,NC082 - KAI !GARIB,3424,2273,0.6638434579439252,3128,2096,0.670076726342711
Northern Cape,Ward 30802010,NC082,NC082 - KAI !GARIB,NC082 - KAI !GARIB,3050,1361,0.4462295081967213,2594,1115,0.42983808789514266
Northern Cape,Ward 30804001,NC084,NC084 - !KHEIS,NC084 - !KHEIS,2431,1819,0.7482517482517482,1398,928,0.6638054363376252
Northern Cape,Ward 30804002,NC084,NC084 - !KHEIS,NC084 - !KHEIS,2408,1833,0.7612126245847176,1958,1449,0.7400408580183861
Northern Cape,Ward 30804003,NC084,NC084 - !KHEIS,NC084 - !KHEIS,2639,1924,0.729064039408867,1927,1318,0.6839647119875454
Northern Cape,Ward 30804004,NC084,NC084 - !KHEIS,NC084 - !KHEIS,2253,1802,0.7998224589436307,1992,1350,0.677710843373494
Northern Cape,Ward 30805001,NC085,NC085 - TSANTSABANE,NC085 - TSANTSABANE,2044,1348,0.6594911937377691,2788,1385,0.4967718794835007
Northern Cape,Ward 30805002,NC085,NC085 - TSANTSABANE,NC085 - TSANTSABANE,2361,1362,0.576874205844981,2022,850,0.42037586547972305
Northern Cape,Ward 30805003,NC085,NC085 - TSANTSABANE,NC085 - TSANTSABANE,3631,2568,0.7072431836959515,2782,1332,0.4787922358015816
Northern Cape,Ward 30805004,NC085,NC085 - TSANTSABANE,NC085 - TSANTSABANE,2683,1763,0.6571002609019754,2580,1431,0.5546511627906977
Northern Cape,Ward 30805005,NC085,NC085 - TSANTSABANE,NC085 - TSANTSABANE,2743,1598,0.5825738242799854,2628,1227,0.4668949771689498
Northern Cape,Ward 30805006,NC085,NC085 - TSANTSABANE,NC085 - TSANTSABANE,2640,1454,0.5507575757575758,2547,1131,0.44405182567726736
Northern Cape,Ward 30805007,NC085,NC085 - TSANTSABANE,NC085 - TSANTSABANE,2580,1851,0.7174418604651163,2989,1813,0.6065573770491803
Northern Cape,Ward 30806001,NC086,NC086 - KGATELOPELE,NC086 - KGATELOPELE,2189,1284,0.5865692096847875,1906,978,0.5131164742917104
Northern Cape,Ward 30806002,NC086,NC086 - KGATELOPELE,NC086 - KGATELOPELE,1882,1219,0.6477151965993624,1505,754,0.5009966777408638
Northern Cape,Ward 30806003,NC086,NC086 - KGATELOPELE,NC086 - KGATELOPELE,3224,2059,0.6386476426799007,1419,586,0.41296687808315713
Northern Cape,Ward 30806004,NC086,NC086 - KGATELOPELE,NC086 - KGATELOPELE,2472,1186,0.4797734627831715,2100,1200,0.5714285714285714
Northern Cape,Ward 30807001,NC087,NC087 - //Khara Hais/Mier,NC087 - Dawid Kruiper,4766,2933,0.6154007553503986,3754,1838,0.48961108151305277
Northern Cape,Ward 30807002,NC087,NC087 - //Khara Hais/Mier,NC087 - Dawid Kruiper,3486,2076,0.5955249569707401,3417,1724,0.5045361428153351
Northern Cape,Ward 30807003,NC087,NC087 - //Khara Hais/Mier,NC087 - Dawid Kruiper,3196,2023,0.6329787234042553,2982,1642,0.5506371562709591
Northern Cape,Ward 30807004,NC087,NC087 - //Khara Hais/Mier,NC087 - Dawid Kruiper,3023,1798,0.5947734039034072,2985,1582,0.5299832495812395
Northern Cape,Ward 30807005,NC087,NC087 - //Khara Hais/Mier,NC087 - Dawid Kruiper,4298,2820,0.6561191251744998,4338,2022,0.4661134163208852
Northern Cape,Ward 30807006,NC087,NC087 - //Khara Hais/Mier,NC087 - Dawid Kruiper,3190,1977,0.6197492163009405,3346,1559,0.46592946802151824
Northern Cape,Ward 30807007,NC087,NC087 - //Khara Hais/Mier,NC087 - Dawid Kruiper,2930,1815,0.6194539249146758,3055,1497,0.4900163666121113
Northern Cape,Ward 30807008,NC087,NC087 - //Khara Hais/Mier,NC087 - Dawid Kruiper,4041,2641,0.6535511012125711,4208,2210,0.5251901140684411
Northern Cape,Ward 30807009,NC087,NC087 - //Khara Hais/Mier,NC087 - Dawid Kruiper,4180,2703,0.6466507177033493,3134,2080,0.6636885768985322
Northern Cape,Ward 30807010,NC087,NC087 - //Khara Hais/Mier,NC087 - Dawid Kruiper,2810,1725,0.6138790035587188,3379,1781,0.5270790174607872
Northern Cape,Ward 30807011,NC087,NC087 - //Khara Hais/Mier,NC087 - Dawid Kruiper,3406,2381,0.6990604815032296,2878,1333,0.46316886726893675
Northern Cape,Ward 30807012,NC087,NC087 - //Khara Hais/Mier,NC087 - Dawid Kruiper,3681,2483,0.6745449606085303,3694,2243,0.6072008662696264
Northern Cape,Ward 30807013,NC087,NC087 - //Khara Hais/Mier,NC087 - Dawid Kruiper,4210,2849,0.6767220902612826,4391,2207,0.5026189933955819
Northern Cape,Ward 30807014,NC087,NC087 - //Khara Hais/Mier,NC087 - Dawid Kruiper,3534,2464,0.6972269383135258,3812,2523,0.6618572927597062
Northern Cape,Ward 30807015,NC087,NC087 - //Khara Hais/Mier,NC087 - Dawid Kruiper,3019,1927,0.6382908247764161,3328,1556,0.4675480769230769
Northern Cape,Ward 30807016,NC087,NC087 - //Khara Hais/Mier,NC087 - Dawid Kruiper,4222,3001,0.7108005684509711,3660,2239,0.6117486338797814
Northern Cape,Ward 30901001,NC091,NC091 - Sol Plaatje,NC091 - Sol Plaatje,4104,2385,0.581140350877193,4205,2317,0.5510107015457788
Northern Cape,Ward 30901002,NC091,NC091 - Sol Plaatje,NC091 - Sol Plaatje,4843,2707,0.5589510633904604,4878,2179,0.44669946699466995
Northern Cape,Ward 30901003,NC091,NC091 - Sol Plaatje,NC091 - Sol Plaatje,3904,2472,0.6331967213114754,4003,2330,0.582063452410692
Northern Cape,Ward 30901004,NC091,NC091 - Sol Plaatje,NC091 - Sol Plaatje,3923,2401,0.612031608462911,3727,1697,0.4553259994633754
Northern Cape,Ward 30901005,NC091,NC091 - Sol Plaatje,NC091 - Sol Plaatje,4067,2576,0.6333907056798623,3932,1978,0.5030518819938963
Northern Cape,Ward 30901006,NC091,NC091 - Sol Plaatje,NC091 - Sol Plaatje,3450,2134,0.6185507246376811,3180,1577,0.4959119496855346
Northern Cape,Ward 30901007,NC091,NC091 - Sol Plaatje,NC091 - Sol Plaatje,3970,2210,0.5566750629722922,3441,1656,0.4812554489973845
Northern Cape,Ward 30901008,NC091,NC091 - Sol Plaatje,NC091 - Sol Plaatje,5206,3222,0.6189012677679601,3242,1590,0.4904380012338063
Northern Cape,Ward 30901009,NC091,NC091 - Sol Plaatje,NC091 - Sol Plaatje,4159,2494,0.5996633806203414,4071,1812,0.44509948415622697
Northern Cape,Ward 30901010,NC091,NC091 - Sol Plaatje,NC091 - Sol Plaatje,3447,2266,0.6573832317957644,3290,1707,0.5188449848024316
Northern Cape,Ward 30901011,NC091,NC091 - Sol Plaatje,NC091 - Sol Plaatje,3354,1970,0.5873583780560525,3061,1426,0.4658608297941849
Northern Cape,Ward 30901012,NC091,NC091 - Sol Plaatje,NC091 - Sol Plaatje,3372,2043,0.6058718861209964,3266,1501,0.4595835884874464
Northern Cape,Ward 30901013,NC091,NC091 - Sol Plaatje,NC091 - Sol Plaatje,3790,2212,0.5836411609498681,3422,1538,0.4494447691408533
Northern Cape,Ward 30901014,NC091,NC091 - Sol Plaatje,NC091 - Sol Plaatje,3604,2213,0.6140399556048834,3422,1711,0.5
Northern Cape,Ward 30901015,NC091,NC091 - Sol Plaatje,NC091 - Sol Plaatje,3304,1994,0.6035108958837773,3265,1546,0.47350689127105666
Northern Cape,Ward 30901016,NC091,NC091 - Sol Plaatje,NC091 - Sol Plaatje,3691,2371,0.6423733405581143,4347,2053,0.4722797331492984
Northern Cape,Ward 30901017,NC091,NC091 - Sol Plaatje,NC091 - Sol Plaatje,4085,2521,0.6171358629130967,3886,1802,0.46371590324240863
Northern Cape,Ward 30901018,NC091,NC091 - Sol Plaatje,NC091 - Sol Plaatje,2853,1707,0.5983175604626709,3279,1531,0.46691064348886857
Northern Cape,Ward 30901019,NC091,NC091 - Sol Plaatje,NC091 - Sol Plaatje,3476,2128,0.6121979286536249,3361,1674,0.49806605177030644
Northern Cape,Ward 30901020,NC091,NC091 - Sol Plaatje,NC091 - Sol Plaatje,3588,2357,0.6569119286510591,4147,1999,0.4820352061731372
Northern Cape,Ward 30901021,NC091,NC091 - Sol Plaatje,NC091 - Sol Plaatje,4809,2928,0.6088583905177791,4397,2159,0.49101660222879234
Northern Cape,Ward 30901022,NC091,NC091 - Sol Plaatje,NC091 - Sol Plaatje,4641,2398,0.5166989872872226,4531,2392,0.5279187817258884
Northern Cape,Ward 30901023,NC091,NC091 - Sol Plaatje,NC091 - Sol Plaatje,4580,2943,0.6425764192139738,4254,2334,0.5486600846262342
Northern Cape,Ward 30901024,NC091,NC091 - Sol Plaatje,NC091 - Sol Plaatje,4430,3119,0.7040632054176073,4247,2630,0.6192606545797034
Northern Cape,Ward 30901025,NC091,NC091 - Sol Plaatje,NC091 - Sol Plaatje,5110,2584,0.5056751467710372,3194,1410,0.44145272385723233
Northern Cape,Ward 30901026,NC091,NC091 - Sol Plaatje,NC091 - Sol Plaatje,4146,2708,0.653159671972986,6052,3213,0.5308988764044944
Northern Cape,Ward 30901027,NC091,NC091 - Sol Plaatje,NC091 - Sol Plaatje,3887,2118,0.5448932338564446,3735,1886,0.5049531459170014
Northern Cape,Ward 30901028,NC091,NC091 - Sol Plaatje,NC091 - Sol Plaatje,4221,2689,0.6370528310826818,4520,2612,0.5778761061946903
Northern Cape,Ward 30901029,NC091,NC091 - Sol Plaatje,NC091 - Sol Plaatje,3230,1517,0.4696594427244582,3810,1130,0.29658792650918636
Northern Cape,Ward 30901030,NC091,NC091 - Sol Plaatje,NC091 - Sol Plaatje,3561,2291,0.6433586071328279,4092,1841,0.44990224828934505
Northern Cape,Ward 30901031,NC091,NC091 - Sol Plaatje,NC091 - Sol Plaatje,4563,2674,0.5860179706333553,4037,1788,0.4429031459004211
Northern Cape,Ward 30901032,NC091,NC091 - Sol Plaatje,NC091 - Sol Plaatje,4447,2424,0.545086575219249,3888,1536,0.3950617283950617
Northern Cape,Ward 30901033,NC091,NC091 - Sol Plaatje,NC091 - Sol Plaatje,2503,1548,0.6184578505793048,4054,2231,0.5503206709422792
Northern Cape,Ward 30902001,NC092,NC092 - Dikgatlong,NC092 - Dikgatlong,2723,1419,0.5211164157179581,2652,1468,0.5535444947209653
Northern Cape,Ward 30902002,NC092,NC092 - Dikgatlong,NC092 - Dikgatlong,4123,2529,0.6133883094833859,3242,1894,0.5842072794571253
Northern Cape,Ward 30902003,NC092,NC092 - Dikgatlong,NC092 - Dikgatlong,3238,2234,0.6899320568252008,2807,1774,0.6319914499465622
Northern Cape,Ward 30902004,NC092,NC092 - Dikgatlong,NC092 - Dikgatlong,3366,2210,0.6565656565656566,2863,1532,0.5351030387705205
Northern Cape,Ward 30902005,NC092,NC092 - Dikgatlong,NC092 - Dikgatlong,3444,2026,0.5882694541231127,2636,1436,0.5447647951441578
Northern Cape,Ward 30902006,NC092,NC092 - Dikgatlong,NC092 - Dikgatlong,2872,1723,0.5999303621169917,2971,1627,0.5476270615954224
Northern Cape,Ward 30902007,NC092,NC092 - Dikgatlong,NC092 - Dikgatlong,2873,1783,0.6206056387051863,2587,1474,0.5697719366061075
Northern Cape,Ward 30903001,NC093,NC093 - Magareng,NC093 - Magareng,2934,1733,0.5906612133605998,2040,1101,0.5397058823529411
Northern Cape,Ward 30903002,NC093,NC093 - Magareng,NC093 - Magareng,2085,1310,0.6282973621103117,2037,1175,0.5768286696121747
Northern Cape,Ward 30903003,NC093,NC093 - Magareng,NC093 - Magareng,1929,1134,0.5878693623639192,1562,698,0.4468629961587708
Northern Cape,Ward 30903004,NC093,NC093 - Magareng,NC093 - Magareng,3078,1737,0.564327485380117,2149,1144,0.5323406235458352
Northern Cape,Ward 30903005,NC093,NC093 - Magareng,NC093 - Magareng,2014,1226,0.608738828202582,1838,950,0.5168661588683352
Northern Cape,Ward 30904001,NC094,NC094 - Phokwane,NC094 - Phokwane,3792,2155,0.568301687763713,3602,1785,0.49555802332037757
Northern Cape,Ward 30904002,NC094,NC094 - Phokwane,NC094 - Phokwane,3348,1865,0.5570489844683393,3305,1502,0.4544629349470499
Northern Cape,Ward 30904003,NC094,NC094 - Phokwane,NC094 - Phokwane,2764,1590,0.5752532561505065,2728,1177,0.4314516129032258
Northern Cape,Ward 30904004,NC094,NC094 - Phokwane,NC094 - Phokwane,3059,1654,0.5406995750245178,2825,1382,0.48920353982300885
Northern Cape,Ward 30904005,NC094,NC094 - Phokwane,NC094 - Phokwane,3750,2398,0.6394666666666666,4122,2021,0.49029597282872395
Northern Cape,Ward 30904006,NC094,NC094 - Phokwane,NC094 - Phokwane,2688,1520,0.5654761904761905,2813,1558,0.5538570920725204
Northern Cape,Ward 30904007,NC094,NC094 - Phokwane,NC094 - Phokwane,1781,1035,0.5811341942728804,3075,1585,0.5154471544715448
Northern Cape,Ward 30904008,NC094,NC094 - Phokwane,NC094 - Phokwane,5073,2981,0.5876207372363493,2919,1430,0.4898937992463172
Northern Cape,Ward 30904009,NC094,NC094 - Phokwane,NC094 - Phokwane,2955,1669,0.5648054145516075,3312,1750,0.5283816425120773
Northern Cape,Ward 30904010,NC094,NC094 - Phokwane,NC094 - Phokwane,2876,1855,0.6449930458970793,3708,2223,0.5995145631067961
Northern Cape,Ward 34501001,NC451,NC451 - Joe Morolong,NC451 - Joe Morolong,3276,1877,0.5729548229548229,3209,2746,0.8557182923028981
Northern Cape,Ward 34501002,NC451,NC451 - Joe Morolong,NC451 - Joe Morolong,3431,2013,0.5867094141649665,3268,1718,0.5257037943696451
Northern Cape,Ward 34501003,NC451,NC451 - Joe Morolong,NC451 - Joe Morolong,3495,1815,0.51931330472103,3379,1593,0.47144125480911514
Northern Cape,Ward 34501004,NC451,NC451 - Joe Morolong,NC451 - Joe Morolong,3787,2090,0.5518880380248218,3698,1721,0.4653866955110871
Northern Cape,Ward 34501005,NC451,NC451 - Joe Morolong,NC451 - Joe Morolong,3559,2132,0.5990446754706378,3423,1662,0.4855390008764242
Northern Cape,Ward 34501006,NC451,NC451 - Joe Morolong,NC451 - Joe Morolong,3251,2154,0.6625653645032298,3162,2038,0.6445287792536369
Northern Cape,Ward 34501007,NC451,NC451 - Joe Morolong,NC451 - Joe Morolong,3734,2093,0.5605249062667381,3618,1882,0.5201768933112216
Northern Cape,Ward 34501008,NC451,NC451 - Joe Morolong,NC451 - Joe Morolong,3065,1665,0.5432300163132137,2909,1642,0.5644551392231008
Northern Cape,Ward 34501009,NC451,NC451 - Joe Morolong,NC451 - Joe Morolong,3725,1998,0.5363758389261745,3630,1569,0.4322314049586777
Northern Cape,Ward 34501010,NC451,NC451 - Joe Morolong,NC451 - Joe Morolong,3245,1712,0.5275808936825886,3109,1293,0.4158893534898681
Northern Cape,Ward 34501011,NC451,NC451 - Joe Morolong,NC451 - Joe Morolong,3004,1402,0.466711051930759,3002,1487,0.4953364423717522
Northern Cape,Ward 34501012,NC451,NC451 - Joe Morolong,NC451 - Joe Morolong,3458,1607,0.4647194910352805,3318,1324,0.3990355635925256
Northern Cape,Ward 34501013,NC451,NC451 - Joe Morolong,NC451 - Joe Morolong,3725,1884,0.5057718120805369,3559,1506,0.4231525709468952
Northern Cape,Ward 34501014,NC451,NC451 - Joe Morolong,NC451 - Joe Morolong,3660,1963,0.5363387978142077,3413,1443,0.4227951948432464
Northern Cape,Ward 34501015,NC451,NC451 - Joe Morolong,NC451 - Joe Morolong,3496,1974,0.5646453089244852,3282,1762,0.5368677635588056
Northern Cape,Ward 34502001,NC452,NC452 - GA-SEGONYANA,NC452 - GA-SEGONYANA,3524,2115,0.6001702610669694,3463,1823,0.5264221773029165
Northern Cape,Ward 34502002,NC452,NC452 - GA-SEGONYANA,NC452 - GA-SEGONYANA,3914,2436,0.6223811957077159,4147,1740,0.4195804195804196
Northern Cape,Ward 34502003,NC452,NC452 - GA-SEGONYANA,NC452 - GA-SEGONYANA,4126,2628,0.6369365002423655,3379,1351,0.39982243267238826
Northern Cape,Ward 34502004,NC452,NC452 - GA-SEGONYANA,NC452 - GA-SEGONYANA,3750,1972,0.5258666666666667,3056,1362,0.4456806282722513
Northern Cape,Ward 34502005,NC452,NC452 - GA-SEGONYANA,NC452 - GA-SEGONYANA,3190,1586,0.4971786833855799,3268,1199,0.36689106487148104
Northern Cape,Ward 34502006,NC452,NC452 - GA-SEGONYANA,NC452 - GA-SEGONYANA,3348,1831,0.5468936678614098,3304,1640,0.4963680387409201
Northern Cape,Ward 34502007,NC452,NC452 - GA-SEGONYANA,NC452 - GA-SEGONYANA,3451,2205,0.6389452332657201,3276,1257,0.3836996336996337
Northern Cape,Ward 34502008,NC452,NC452 - GA-SEGONYANA,NC452 - GA-SEGONYANA,3708,2005,0.540722761596548,3536,1410,0.3987556561085973
Northern Cape,Ward 34502009,NC452,NC452 - GA-SEGONYANA,NC452 - GA-SEGONYANA,2826,1424,0.5038924274593064,2626,986,0.37547600913937546
Northern Cape,Ward 34502010,NC452,NC452 - GA-SEGONYANA,NC452 - GA-SEGONYANA,3634,2092,0.5756741882223445,3509,1472,0.4194927329723568
Northern Cape,Ward 34502011,NC452,NC452 - GA-SEGONYANA,NC452 - GA-SEGONYANA,3609,1899,0.5261845386533666,3563,1399,0.39264664608476
Northern Cape,Ward 34502012,NC452,NC452 - GA-SEGONYANA,NC452 - GA-SEGONYANA,3332,1914,0.5744297719087635,3900,1628,0.41743589743589743
Northern Cape,Ward 34502013,NC452,NC452 - GA-SEGONYANA,NC452 - GA-SEGONYANA,3726,2256,0.605475040257649,3568,1624,0.4551569506726457
Northern Cape,Ward 34502014,NC452,NC452 - GA-SEGONYANA,NC452 - GA-SEGONYANA,3331,2047,0.6145301711197838,3378,1660,0.49141503848431023
Northern Cape,Ward 34503001,NC453,NC453 - GAMAGARA,NC453 - GAMAGARA,3303,2011,0.6088404480775053,3191,1765,0.5531181447821999
Northern Cape,Ward 34503002,NC453,NC453 - GAMAGARA,NC453 - GAMAGARA,3418,2125,0.6217086015213575,1946,1173,0.6027749229188079
Northern Cape,Ward 34503003,NC453,NC453 - GAMAGARA,NC453 - GAMAGARA,1925,1131,0.5875324675324676,2034,1164,0.5722713864306784
Northern Cape,Ward 34503004,NC453,NC453 - GAMAGARA,NC453 - GAMAGARA,3535,2168,0.6132956152758133,3465,2277,0.6571428571428571
Northern Cape,Ward 34503005,NC453,NC453 - GAMAGARA,NC453 - GAMAGARA,4608,2255,0.4893663194444444,4524,1564,0.34571175950486294
Northern Cape,Ward 34503006,NC453,NC453 - GAMAGARA,NC453 - GAMAGARA,4208,2252,0.535171102661597,3193,1591,0.4982774819918572
Northern Cape,Ward 34503007,NC453,NC453 - GAMAGARA,NC453 - GAMAGARA,865,602,0.6959537572254335,3230,1541,0.47708978328173374
Western Cape,Ward 19100001,CPT,CPT - City of Cape Town,CPT - City of Cape Town,19398,15431,0.7954943808640066,15635,10125,0.6475855452510393
Western Cape,Ward 19100002,CPT,CPT - City of Cape Town,CPT - City of Cape Town,18644,14108,0.7567045698347994,20838,12264,0.5885401670025914
Western Cape,Ward 19100003,CPT,CPT - City of Cape Town,CPT - City of Cape Town,15858,12376,0.7804262832639677,15898,9961,0.6265567995974336
